Artist,Track,Album,Album_type,Danceability,Energy,Loudness,Speechiness,Valence,Tempo,Duration_min,Views,Likes,Comments,Licensed,official_video,Stream,most_playedon,Total_popularity,Energy_level,Loudness_level,Tempo_level,Speechiness_level,Valence_level,Popularity_level
Bibi Blocksberg,Kapitel 06: Der Hexenbesenausflug (Folge 146),Folge 146: Der Hexenbesenausflug,album,72,21,-19.6,95,54,115,1.5,0,0,0,0,0,282204,Spotify,282204,Low,Soft,Fast,Very Speechy,Neutral,Low
Pearl Jam,Even Flow,Ten,album,39,94,-6.5,7,26,105,4.9,140299491,701136,29129,True,True,410343432,Spotify,550642923,Very High,Loud,Medium,Very Musical,Sad,Very High
Pearl Jam,Alive,Ten,album,28,87,-6.1,4,59,75,5.7,86161757,381573,12369,True,True,428537218,Spotify,514698975,Very High,Loud,Slow,Very Musical,Neutral,Very High
Pearl Jam,Black,Ten,album,36,68,-6.5,3,20,77,5.7,726340,4300,359,False,False,348404281,Spotify,349130621,High,Loud,Slow,Very Musical,Sad,Very High
Pearl Jam,Jeremy,Ten,album,28,84,-6.5,4,28,108,5.3,135820252,594073,29110,True,True,270771263,Spotify,406591515,Very High,Loud,Medium,Very Musical,Sad,Very High
Pearl Jam,Last Kiss,Last Kiss,single,62,69,-7.0,2,77,112,3.3,16254331,131331,3513,False,False,230392759,Spotify,246647090,High,Loud,Fast,Very Musical,Happy,Very High
Pearl Jam,Just Breathe,Backspacer,album,47,34,-11.1,2,28,107,3.6,49562534,223202,5706,True,True,186621364,Spotify,236183898,Low,Medium,Medium,Very Musical,Sad,Very High
Pearl Jam,Yellow Ledbetter,Jeremy,single,50,35,-11.3,3,29,140,5.1,4060291,45883,977,True,True,202625727,Spotify,206686018,Low,Medium,Very Fast,Very Musical,Sad,Very High
Pearl Jam,Daughter - Remastered,Vs.,album,61,70,-9.7,2,73,96,3.9,6510093,47221,1311,True,True,149027003,Spotify,155537096,High,Loud,Medium,Very Musical,Happy,Very High
Pearl Jam,Better Man,Vitalogy,album,44,67,-7.9,3,26,125,4.5,21420121,90026,3635,True,True,137689155,Spotify,159109276,High,Loud,Fast,Very Musical,Sad,Very High
Pearl Jam,Elderly Woman Behind The Counter In A Small Town - Remastered,Vs.,album,28,49,-9.5,2,16,60,3.3,6089208,28370,1783,False,False,76691205,Spotify,82780413,Medium,Loud,Very Slow,Very Musical,Very Sad,Very High
The Offspring,"You'Re Gonna Go Far, Kid","Rise And Fall, Rage And Grace",album,55,91,-3.2,6,60,126,3.0,89467105,863870,16014,True,True,692296637,Spotify,781763742,Very High,Very Loud,Fast,Very Musical,Happy,Very High
The Offspring,The Kids Aren'T Alright,Americana,album,52,94,-4.2,3,76,99,3.0,220366333,1286137,20978,True,True,588993491,Spotify,809359824,Very High,Very Loud,Medium,Very Musical,Happy,Very High
The Offspring,Self Esteem,Smash,album,48,86,-7.6,4,70,104,4.3,80405289,473384,12707,True,True,430435750,Spotify,510841039,Very High,Loud,Medium,Very Musical,Happy,Very High
The Offspring,Pretty Fly (For A White Guy),Americana,album,72,89,-3.7,10,96,143,3.1,57233610,486900,9356,True,True,341892169,Spotify,399125779,Very High,Very Loud,Very Fast,Musical,Very Happy,Very High
The Offspring,Why Don'T You Get A Job,Americana,album,76,88,-4.5,7,54,107,2.9,85198875,522270,9544,True,True,255100308,Spotify,340299183,Very High,Very Loud,Medium,Very Musical,Neutral,Very High
The Offspring,Come Out And Play,Smash,album,51,77,-8.8,8,92,158,3.3,36654890,221439,5657,True,True,189225415,Spotify,225880305,High,Loud,Very Fast,Very Musical,Very Happy,Very High
The Offspring,Want You Bad,Conspiracy Of One,album,49,96,-4.3,5,61,105,3.4,81215675,324807,9107,True,True,153088143,Spotify,234303818,Very High,Very Loud,Medium,Very Musical,Happy,Very High
The Offspring,All I Want,Ixnay On The Hombre,album,20,97,-3.4,12,56,172,1.9,23211619,142752,6483,True,True,59697490,Spotify,82909109,Very High,Very Loud,Very Fast,Musical,Neutral,Very High
The Offspring,Gone Away - 1997,Ixnay On The Hombre,album,45,94,-4.0,8,29,111,4.5,39501121,238566,13057,True,True,90760058,Spotify,130261179,Very High,Very Loud,Fast,Very Musical,Sad,Very High
The Offspring,Staring At The Sun,Americana,album,40,95,-3.9,20,72,87,2.2,4605524,45728,99,True,True,53918632,Spotify,58524156,Very High,Very Loud,Slow,Mixed,Happy,Very High
Johnny Cash,Hurt,American IV: The Man Comes Around,album,53,39,-7.6,2,16,90,3.6,187286218,2102982,74007,True,True,518524112,Spotify,705810330,Low,Loud,Medium,Very Musical,Very Sad,Very High
Johnny Cash,Ring Of Fire,Ring Of Fire: The Best Of Johnny Cash,compilation,65,58,-8.2,2,78,104,2.6,656414,6799,230,False,False,295020202,Spotify,295676616,Medium,Loud,Medium,Very Musical,Happy,Very High
Johnny Cash,Highwayman,Highwayman,album,67,35,-16.8,4,45,101,3.0,47676840,335190,16382,True,True,193343622,Spotify,241020462,Low,Soft,Medium,Very Musical,Neutral,Very High
Johnny Cash,"Folsom Prison Blues - Live At Folsom State Prison, Folsom, Ca - January 1968",At Folsom Prison,album,62,52,-15.3,8,88,110,2.7,1986461,29936,156,True,True,160649739,Spotify,162636200,Medium,Soft,Fast,Very Musical,Very Happy,Very High
Johnny Cash,Girl From The North Country,Nashville Skyline,album,60,14,-23.5,3,30,118,3.7,4139161,49336,1637,True,True,134134207,Spotify,138273368,Very Low,Very Soft,Fast,Very Musical,Sad,Very High
Johnny Cash,I Walk The Line - Single Version,Sings the Songs that Made Him Famous,album,86,48,-11.2,4,78,105,2.7,6543491,53415,1388,True,True,278400616,Spotify,284944107,Medium,Medium,Medium,Very Musical,Happy,Very High
Johnny Cash,God'S Gonna Cut You Down,American V: A Hundred Highways,album,61,48,-8.2,11,84,82,2.6,126356777,796860,40573,True,True,156850200,Spotify,283206977,Medium,Loud,Slow,Musical,Very Happy,Very High
Johnny Cash,The Man Comes Around,American IV: The Man Comes Around,album,63,58,-7.9,14,75,97,4.4,58461831,295090,22823,False,False,89337872,Spotify,147799703,Medium,Loud,Medium,Musical,Happy,Very High
Johnny Cash,Jackson,Carryin' On With Johnny Cash And June Carter,album,74,61,-8.1,3,79,128,2.8,11075667,82353,2655,True,True,90040515,Spotify,101116182,High,Loud,Fast,Very Musical,Happy,Very High
Johnny Cash,(Ghost) Riders In The Sky,Silver,album,57,66,-9.4,3,56,109,3.7,8193553,85709,2081,False,False,88417035,Spotify,96610588,High,Loud,Medium,Very Musical,Neutral,Very High
Eagles,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),album,57,50,-9.5,2,60,147,6.5,258787217,1745720,1602,True,True,1225904497,Spotify,1484691714,Medium,Loud,Very Fast,Very Musical,Happy,Very High
Eagles,Take It Easy - 2013 Remaster,Eagles (2013 Remaster),album,57,67,-10.4,3,74,139,3.5,344621,3846,159,False,False,456755530,Spotify,457100151,High,Medium,Very Fast,Very Musical,Happy,Very High
Eagles,Please Come Home For Christmas - 2013 Remaster,Please Come Home for Christmas / Funky New Year (2013 Remaster),single,61,28,-11.6,4,46,183,3.0,772267,4886,84,True,True,123145728,Spotify,123917995,Low,Medium,Very Fast,Very Musical,Neutral,Very High
Eagles,Life In The Fast Lane - 2013 Remaster,Hotel California (2013 Remaster),album,66,75,-7.2,6,88,109,4.8,5550833,63829,61,True,True,260028891,Spotify,265579724,High,Loud,Medium,Very Musical,Very Happy,Very High
Eagles,One Of These Nights - 2013 Remaster,One of These Nights (2013 Remaster),album,65,60,-10.4,2,76,110,4.9,10570240,101408,169,True,True,196959826,Spotify,207530066,High,Medium,Fast,Very Musical,Happy,Very High
Eagles,Desperado - 2013 Remaster,Desperado (2013 Remaster),album,22,22,-12.7,3,18,60,3.6,12025531,119037,410,True,True,150454398,Spotify,162479929,Low,Medium,Very Slow,Very Musical,Very Sad,Very High
Eagles,Peaceful Easy Feeling - 2013 Remaster,Eagles (2013 Remaster),album,56,63,-12.3,2,86,142,4.3,1370511,19854,69,True,True,122011842,Spotify,123382353,High,Medium,Very Fast,Very Musical,Very Happy,Very High
Eagles,Tequila Sunrise - 2013 Remaster,Desperado (2013 Remaster),album,63,39,-12.9,2,73,110,2.9,7521205,60895,122,True,True,87076947,Spotify,94598152,Low,Medium,Fast,Very Musical,Happy,Very High
Eagles,Love Will Keep Us Alive,Hell Freezes Over (Remaster 2018),album,65,37,-11.7,2,36,98,4.1,3697011,30924,761,False,False,49573670,Spotify,53270681,Low,Medium,Medium,Very Musical,Sad,Very High
Eagles,New Kid In Town - 2013 Remaster,Hotel California (2013 Remaster),album,64,42,-9.8,2,65,107,5.1,54913481,266141,3002,True,True,112876885,Spotify,167790366,Medium,Loud,Medium,Very Musical,Happy,Very High
Korn,Freak On A Leash,Follow The Leader,album,35,89,-5.9,5,52,103,4.3,261866868,1452692,44509,True,True,343955425,Spotify,605822293,Very High,Loud,Medium,Very Musical,Neutral,Very High
Korn,Coming Undone,See You On the Other Side,album,68,67,-4.2,5,54,75,3.3,118552673,684420,24250,True,True,242029071,Spotify,360581744,High,Very Loud,Slow,Very Musical,Neutral,Very High
Korn,Falling Away From Me,Issues,album,46,76,-7.0,4,17,104,4.5,137970554,797065,25290,True,True,214140647,Spotify,352111201,High,Loud,Medium,Very Musical,Very Sad,Very High
Korn,Got The Life,Follow The Leader,album,50,90,-5.7,5,58,123,3.8,90180423,399935,17940,True,True,173847822,Spotify,264028245,Very High,Loud,Fast,Very Musical,Neutral,Very High
Korn,Twisted Transistor,See You On the Other Side,album,58,98,-3.3,6,41,110,3.1,2337145,30760,1073,False,False,128802098,Spotify,131139243,Very High,Very Loud,Fast,Very Musical,Neutral,Very High
Korn,Blind - Live At Cbgb,Live & Rare,album,24,92,-4.8,15,38,95,4.2,271173,2071,170,False,False,100514682,Spotify,100785855,Very High,Very Loud,Medium,Musical,Sad,Very High
Korn,Word Up!,Word Up! (The Remixes),single,57,94,-4.4,3,81,116,2.9,8828363,95305,1952,True,True,108785681,Spotify,117614044,Very High,Very Loud,Fast,Very Musical,Very Happy,Very High
Korn,Y'All Want A Single,Take A Look In The Mirror,album,75,81,-3.7,8,71,118,3.3,13293839,101492,4943,True,True,64352768,Spotify,77646607,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Korn,A.D.I.D.A.S.,Life Is Peachy,album,33,89,-6.8,19,22,110,2.6,37577402,166383,6631,True,True,60380532,Spotify,97957934,Very High,Loud,Fast,Musical,Sad,Very High
Mgmt,Little Dark Age,Little Dark Age,album,70,71,-6.2,3,62,97,5.0,101732518,1875259,61844,True,True,433515389,Spotify,535247907,High,Loud,Medium,Very Musical,Happy,Very High
Mgmt,Kids,Oracular Spectacular,album,45,93,-3.9,7,17,122,5.0,167345199,1243094,91884,True,True,637110207,Spotify,804455406,Very High,Very Loud,Fast,Very Musical,Very Sad,Very High
Mgmt,Electric Feel,Oracular Spectacular,album,76,80,-3.7,3,56,103,3.8,162505575,975292,49776,True,True,580038239,Spotify,742543814,Very High,Very Loud,Medium,Very Musical,Neutral,Very High
Mgmt,Time To Pretend,Oracular Spectacular,album,43,94,-3.2,4,42,100,4.4,105078311,580314,31404,True,True,309097337,Spotify,414175648,Very High,Very Loud,Medium,Very Musical,Neutral,Very High
Mgmt,When You Die,Little Dark Age,album,64,93,-4.6,3,49,140,4.4,30234027,461260,17895,True,True,115180668,Spotify,145414695,Very High,Very Loud,Very Fast,Very Musical,Neutral,Very High
Mgmt,Me And Michael,Little Dark Age,album,62,84,-4.6,2,70,111,4.8,4937616,92413,5753,True,True,51859353,Spotify,56796969,Very High,Very Loud,Fast,Very Musical,Happy,Very High
Mgmt,Congratulations,Congratulations,album,76,63,-8.2,2,65,125,3.9,12423513,81932,6880,True,True,54235110,Spotify,66658623,High,Loud,Fast,Very Musical,Happy,Very High
Mgmt,Weekend Wars,Oracular Spectacular,album,54,85,-4.0,3,69,77,4.2,8730516,27643,1810,False,False,46573173,Spotify,55303689,Very High,Very Loud,Slow,Very Musical,Happy,Very High
Mgmt,She Works Out Too Much,Little Dark Age,album,63,91,-6.2,3,80,147,4.6,10598,554,37,False,False,20772958,Spotify,20783556,Very High,Loud,Very Fast,Very Musical,Very Happy,Very High
Mgmt,Tslamp,Little Dark Age,album,60,87,-5.3,9,73,174,4.5,2071242,24279,257,True,True,16831436,Spotify,18902678,Very High,Loud,Very Fast,Very Musical,Happy,Very High
Mf Doom,Rapp Snitch Knishes Feat. Mr. Fantastik,MM...FOOD,album,72,83,-6.8,26,82,95,2.9,17441901,282222,631,True,True,144822002,Spotify,162263903,Very High,Loud,Medium,Mixed,Very Happy,Very High
Mf Doom,Doomsday,Operation: Doomsday (Complete),album,85,84,-7.7,33,79,95,5.0,14749326,215093,16473,False,False,129176400,Spotify,143925726,Very High,Loud,Medium,Mixed,Happy,Very High
Mf Doom,One Beer,MM...FOOD,album,37,71,-6.7,24,61,91,4.3,2709558,69662,2432,True,True,71827455,Spotify,74537013,High,Loud,Medium,Mixed,Happy,Very High
Mf Doom,Hoe Cakes,MM...FOOD,album,51,61,-6.4,32,95,92,3.9,267452,8532,264,False,False,61815510,Spotify,62082962,High,Loud,Medium,Mixed,Very Happy,Very High
Mf Doom,All Caps,Madvillainy,album,35,88,-8.0,33,66,85,2.2,8438639,178459,2532,False,False,92371658,Spotify,100810297,Very High,Loud,Slow,Mixed,Happy,Very High
Mf Doom,Meat Grinder,Madvillainy,album,57,71,-8.3,33,88,87,2.2,1083267,38499,1223,False,True,61507232,Spotify,62590499,High,Loud,Slow,Mixed,Very Happy,Very High
Mf Doom,Rhymes Like Dimes,Operation: Doomsday (Complete),album,64,75,-5.7,26,76,99,4.3,663605,11428,185,True,True,67864490,Spotify,68528095,High,Loud,Medium,Mixed,Happy,Very High
Mf Doom,Fancy Clown,Madvillainy,album,53,75,-9.4,35,69,90,1.9,3740405,53352,2339,False,False,44020873,Spotify,47761278,High,Loud,Medium,Mixed,Happy,Very High
Mf Doom,Accordion,Madvillainy,album,57,63,-6.5,30,71,96,2.0,12833458,147287,10693,True,True,62923689,Spotify,75757147,High,Loud,Medium,Mixed,Happy,Very High
Mf Doom,Raid,Madvillainy,album,41,87,-6.4,46,57,201,2.5,986916,86055,1102,False,False,39094279,Spotify,40081195,Very High,Loud,Very Fast,Speechy,Neutral,Very High
The Cure,The Lovecats,Japanese Whispers,compilation,74,56,-13.0,7,96,91,3.7,16892620,223582,3957,True,True,68848994,Spotify,85741614,Medium,Medium,Medium,Very Musical,Very Happy,Very High
Jack Johnson,Better Together,In Between Dreams,album,86,34,-9.5,5,65,110,3.5,26334712,97094,1858,False,False,653222993,Spotify,679557705,Low,Loud,Fast,Very Musical,Happy,Very High
Jack Johnson,Upside Down,Upside Down,single,79,64,-8.3,4,69,102,3.5,88089046,568518,27361,True,True,344971712,Spotify,433060758,High,Loud,Medium,Very Musical,Happy,Very High
Jack Johnson,Banana Pancakes,In Between Dreams,album,81,37,-8.1,9,61,114,3.2,6351940,19794,602,True,True,454725475,Spotify,461077415,Low,Loud,Fast,Very Musical,Happy,Very High
Jack Johnson,"Sitting, Waiting, Wishing",In Between Dreams,album,76,53,-7.2,2,54,105,3.1,11403,208,7,False,False,282698254,Spotify,282709657,Medium,Loud,Medium,Very Musical,Neutral,Very High
Jack Johnson,Roll Me Up And Smoke Me When I Die - Live,Willie Nelson American Outlaw (Live),compilation,42,81,-9.0,7,34,106,2.2,8726119,58292,1658,True,True,9999321,Spotify,18725440,Very High,Loud,Medium,Very Musical,Sad,Very High
Jack Johnson,I Got You,From Here To Now To You,album,89,39,-6.6,3,54,98,3.0,31800943,143142,2578,True,True,160142201,Spotify,191943144,Low,Loud,Medium,Very Musical,Neutral,Very High
Jack Johnson,Angel,Sleep Through The Static,album,61,5,-19.2,4,35,176,2.0,15216,48,3,False,False,69780800,Spotify,69796016,Very Low,Soft,Very Fast,Very Musical,Sad,Very High
Jack Johnson,Gone,On And On,album,81,33,-12.0,4,75,97,2.2,1702808,4464,431,False,False,42819487,Spotify,44522295,Low,Medium,Medium,Very Musical,Happy,Very High
Jack Johnson,Flake,Brushfire Fairytales [Remastered (Bonus Version)],album,75,65,-11.0,4,96,97,4.7,11485445,31802,974,False,False,125880216,Spotify,137365661,High,Medium,Medium,Very Musical,Very Happy,Very High
Jack Johnson,Sunsets For Somebody Else,All The Light Above It Too,album,69,22,-7.9,3,60,113,3.5,2998713,17074,421,True,True,98935792,Spotify,101934505,Low,Loud,Fast,Very Musical,Happy,Very High
Outkast,Ms. Jackson,Stankonia,album,84,80,-5.9,26,61,94,4.5,295791888,2594501,70168,True,True,779057885,Spotify,1074849773,Very High,Loud,Medium,Mixed,Happy,Very High
Outkast,Hey Ya!,Speakerboxxx/The Love Below,album,72,97,-2.3,6,96,79,3.9,643681038,4762306,157039,True,True,1004053030,Spotify,1647734068,Very High,Very Loud,Slow,Very Musical,Very Happy,Very High
Outkast,"So Fresh, So Clean",Stankonia,album,72,64,-7.9,33,91,166,4.0,49844985,435256,9751,True,True,184596026,Spotify,234441011,High,Loud,Very Fast,Mixed,Very Happy,Very High
Outkast,Roses,Speakerboxxx/The Love Below,album,75,70,-5.7,5,50,108,6.2,123823541,731057,18200,True,True,292224239,Spotify,416047780,High,Loud,Medium,Very Musical,Neutral,Very High
Outkast,Atliens,ATLiens,album,91,73,-2.8,26,60,97,3.8,7573337,82198,2152,True,True,124742886,Spotify,132316223,High,Very Loud,Medium,Mixed,Happy,Very High
Outkast,The Way You Move (Feat. Sleepy Brown),Speakerboxxx/The Love Below,album,87,59,-4.9,4,63,125,3.9,70891093,478016,8700,True,True,138105493,Spotify,208996586,Medium,Very Loud,Fast,Very Musical,Happy,Very High
Outkast,Rosa Parks,Aquemini,album,79,70,-7.2,28,25,103,5.4,19138409,138449,5122,True,True,102502368,Spotify,121640777,High,Loud,Medium,Mixed,Sad,Very High
Outkast,B.O.B. - Bombs Over Baghdad,Stankonia,album,74,97,-5.3,9,65,153,5.1,22776775,188283,8091,True,True,81911624,Spotify,104688399,Very High,Loud,Very Fast,Very Musical,Happy,Very High
Outkast,Da Art Of Storytellin' (Pt. 1),Aquemini,album,74,85,-5.8,23,40,103,3.7,7292622,94555,4179,True,True,26672463,Spotify,33965085,Very High,Loud,Medium,Mixed,Neutral,Very High
Outkast,Player'S Ball,Southernplayalisticadillacmuzik,album,85,76,-6.3,24,57,93,4.4,9750595,105443,3143,True,True,41610291,Spotify,51360886,High,Loud,Medium,Mixed,Neutral,Very High
Ice Cube,It Was A Good Day,The Predator,album,79,74,-5.3,13,79,82,4.3,184788550,2610676,75252,True,True,741538710,Spotify,926327260,High,Loud,Slow,Musical,Happy,Very High
Ice Cube,You Know How We Do It,Lethal Injection,album,74,52,-10.5,3,60,92,3.9,65920683,1302866,29048,True,True,359031907,Spotify,424952590,Medium,Medium,Medium,Very Musical,Happy,Very High
Ice Cube,Check Yo Self - Remix,Bootlegs And B-Sides,compilation,93,73,-6.7,25,76,101,4.6,37788650,450856,12885,True,True,202886849,Spotify,240675499,High,Loud,Medium,Mixed,Happy,Very High
Ice Cube,No Vaseline,Death Certificate,album,57,92,-5.5,39,47,105,5.2,174233,991,57,False,False,157900082,Spotify,158074315,Very High,Loud,Medium,Mixed,Neutral,Very High
Ice Cube,Why We Thugs,"Laugh Now, Cry Later",album,68,59,-5.4,45,65,100,3.7,6210453,65715,2749,True,True,96864170,Spotify,103074623,Medium,Loud,Medium,Speechy,Happy,Very High
Ice Cube,Ain'T Got No Haters (Feat. Too Short),Everythangs Corrupt,album,77,92,-2.1,7,71,95,3.4,73607374,1129875,37289,True,True,54483123,Youtube,128090497,Very High,Very Loud,Medium,Very Musical,Happy,Very High
Ice Cube,Hello,War & Peace Vol. 2 (The Peace Disc),album,90,61,-6.2,33,62,91,3.9,1419560,26507,796,False,False,58527463,Spotify,59947023,High,Loud,Medium,Mixed,Happy,Very High
Ice Cube,You Can Do It,War & Peace Vol. 2 (The Peace Disc),album,94,85,-4.5,16,88,99,4.3,32809956,266124,5486,True,True,125400139,Spotify,158210095,Very High,Very Loud,Medium,Musical,Very Happy,Very High
Ice Cube,Gangsta Rap Made Me Do It,Raw Footage,album,81,74,-5.4,9,38,87,4.7,3462419,62675,1861,False,False,52324827,Spotify,55787246,High,Loud,Slow,Very Musical,Sad,Very High
Phil Collins,You Can'T Hurry Love - 2016 Remaster,"Hello, I Must Be Going! (Deluxe Edition)",album,62,93,-4.6,3,76,97,2.9,8605580,75234,1980,True,True,457754545,Spotify,466360125,Very High,Very Loud,Medium,Very Musical,Happy,Very High
Phil Collins,In The Air Tonight - 2015 Remastered,Face Value (Deluxe Editon),album,44,23,-13.9,3,29,189,5.6,158725,2278,50,False,False,548439010,Spotify,548597735,Low,Medium,Very Fast,Very Musical,Sad,Very High
Phil Collins,Against All Odds (Take A Look At Me Now) - 2016 Remaster,The Singles (Expanded),compilation,57,49,-6.9,2,11,116,3.4,56233353,221945,9426,True,True,316883477,Spotify,373116830,Medium,Loud,Fast,Very Musical,Very Sad,Very High
Phil Collins,Another Day In Paradise - 2016 Remaster,...But Seriously (Deluxe Edition),album,78,56,-7.3,3,36,101,5.4,465264237,2232875,61955,True,True,331410674,Youtube,796674911,Medium,Loud,Medium,Very Musical,Sad,Very High
Phil Collins,"You'Ll Be In My Heart - From ""Tarzan""/Soundtrack Version",Disney Summer Songs,compilation,56,74,-6.5,3,61,96,4.3,16392481,136704,5769,False,False,309356443,Spotify,325748924,High,Loud,Medium,Very Musical,Happy,Very High
Phil Collins,Easy Lover,Chinese Wall (Expanded Edition),album,74,92,-5.1,3,93,128,5.1,90469934,518375,18223,True,True,253104372,Spotify,343574306,Very High,Loud,Fast,Very Musical,Very Happy,Very High
Phil Collins,One More Night - 2016 Remaster,No Jacket Required (2016 Remaster),album,53,44,-9.4,3,34,136,4.8,83519996,392387,16176,True,True,140157386,Spotify,223677382,Medium,Loud,Very Fast,Very Musical,Sad,Very High
Phil Collins,A Groovy Kind Of Love,Love Songs (A Compilation Old and New),compilation,45,30,-9.6,2,18,144,3.5,25704348,129871,5653,True,True,105253846,Spotify,130958194,Low,Loud,Very Fast,Very Musical,Very Sad,Very High
Phil Collins,Sussudio - 2016 Remaster,No Jacket Required (2016 Remaster),album,71,93,-5.2,8,72,121,4.4,41885091,191313,10811,True,True,123149378,Spotify,165034469,Very High,Loud,Fast,Very Musical,Happy,Very High
Phil Collins,Do You Remember? - 2016 Remaster,...But Seriously (2016 Remaster),album,67,50,-7.5,2,52,93,4.6,14698802,136344,5231,True,True,90491486,Spotify,105190288,Medium,Loud,Medium,Very Musical,Neutral,Very High
John Williams,Carol Of The Bells,Home Alone (Original Motion Picture Soundtrack) [Anniversary Edition],album,41,10,-22.5,4,80,46,1.4,1076136,12507,302,False,False,211405932,Spotify,212482068,Very Low,Very Soft,Very Slow,Very Musical,Very Happy,Very High
